filename_prompt,prompt,pairwise score,holistic_score,Word_Count,WN_Zscore_CW,error_count,error_count_normed,KF_Ncats_CW,adjacent_overlap_2_noun_para_div_seg,PLD_CW,OLDF,basic_ncontent_tokens,LD_Mean_RT,COCA_fiction_Frequency_CW,adjacent_overlap_2_pronoun_para,aoe_index_above_threshold_40,Phono_N_H,lexical_density_types,OG_N_CW,COCA_fiction_tri_prop_10k,misspelling,misspelling_normed,VP_T,adjacent_overlap_2_noun_para,COCA_Fiction_Bigram_Range_Log,McD_CD,lexical_density_tokens,COCA_spoken_bi_prop_50k,adjacent_overlap_2_verb_sent_div_seg,lsa_2_all_sent,adjacent_overlap_binary_2_adv_para,adjacent_overlap_all_sent_div_seg,COCA_spoken_Bigram_Range,adjacent_overlap_binary_argument_para,syn_overlap_sent_verb,error_count_z,OLDF_z,basic_ncontent_tokens_z,VP_T_z,adjacent_overlap_2_noun_para_z,PLD_CW_z,adjacent_overlap_binary_argument_para_z,error_count_normed_z
ACDTQNYOT3GG8_II.txt,image,-0.65576,3,299,-0.495347594,3,1.003344482,12.90217391,1,1.860540541,8.247263514,134,624.9208725,1002.646782,0.833333333,2.576923077,19.58053691,0.633802817,3.534759358,0.067340067,1,0.334448161,2.588235294,0.1,-1.321213325,0.831135417,0.480286738,0.523489933,0.333333333,0.661392653,1,3,0.123087753,1,0.25,-0.301721206,-1.47303053,0.520326881,-0.11931181,-0.836942667,0.521378909,0.52786369,-0.341967975
ADY44EV3GCW85_II.txt,image,-0.42509,3,283,-0.461158537,3,1.060070671,12.41358025,0,1.889877301,8.40825,119,628.5586833,868.1213029,0,2.893442623,18.39145907,0.64375,3.146341463,0.046263345,1,0.35335689,2.470588235,0,-1.327301713,0.783776515,0.450757576,0.535460993,0.6,0.605174897,0,2.875,0.141717159,0,0.5625,-0.301721206,-0.10133487,-0.052194903,-0.233206399,-1.299519342,0.726178142,-2.104599387,-0.314046327
AEO8NL8D28NQG_II.txt,image,0.62592,5,365,-0.472564103,3,0.821917808,12.25333333,1.666666667,1.939867841,8.207122093,172,632.5775783,676.7061548,0.285714286,2.883977901,16.73011364,0.698019802,2.906382979,0.038567493,3,0.821917808,1.527777778,0.111111111,-1.428152805,0.878858896,0.518072289,0.442307692,0.130434783,0.611591324,1,2.333333333,0.110899065,0.75,0.208333333,-0.301721206,-1.815058077,1.970715398,-1.145944981,-0.785545259,1.075160928,-0.130252079,-0.431269438
AFYE3UJTTZRHL_II.txt,image,-0.19435,4,282,-0.45443787,2,0.709219858,12.82822086,1.857142857,1.966167665,8.188763636,136,629.553935,857.1972647,0.727272727,1.807692308,14.92086331,0.689655172,2.117647059,0.025,2,0.709219858,1.954545455,0.191176471,-1.421927751,0.856734848,0.527131783,0.487544484,0.277777778,0.593283467,0.285714286,1.947368421,0.098579364,0.875,0.210526316,-0.47868379,-1.971482485,0.596663118,-0.732789483,-0.415181579,1.258759383,0.198805805,-0.486741391
AGVIHLR1DX7_CC.txt,competition,0.38772,5,280,-0.466909091,5,1.785714286,12.99367089,4.5,1.785454545,8.407321429,131,623.7393571,1022.144855,0.8,2.80952381,22.66428571,0.640776699,4.054545455,0.04676259,3,1.071428571,2.19047619,0.409090909,-1.239335345,0.727033582,0.501915709,0.537634409,0.882352941,0.783825772,0.5,4,0.140561121,1,0.888888889,0.052203962,-0.109246819,0.405822524,-0.504383993,0.592839783,-0.002794668,0.52786369,0.043128478
AHCSVEPQLPVJR_CC.txt,competition,0.33464,5,275,-0.4771875,0,0,13.3557047,6,1.913907285,8.435172414,122,624.5545926,854.9254689,0.75,1.81512605,19.01845018,0.652173913,2.919254658,0.058608059,0,0,2.5,0.461538462,-1.289995585,0.954543651,0.491935484,0.5,0.142857143,0.637138648,1,2.266666667,0.134620878,1,0.2,-0.832608959,0.128059282,0.062309454,-0.204732752,0.83544993,0.893930896,0.52786369,-0.835832128
ALDKDKRBR4LXD_II.txt,image,-0.51538,4,218,-0.469703704,2,0.917431193,12.52671756,0,1.759469697,8.366214953,100,624.0217972,802.5084856,0,2.072164948,19.71428571,0.632,3.540740741,0.027777778,0,0,2.923076923,0,-1.394873546,0.843109453,0.5,0.511520737,0.777777778,0.625491687,0,2.6,0.112944399,0,0.9,-0.47868379,-0.459497179,-0.777389161,0.204849713,-1.299519342,-0.184194282,-2.104599387,-0.384256037
AO2A12R6EG0KB_II.txt,image,0.92192,4,239,-0.515428571,1,0.418410042,12.27067669,1,1.703985507,8.393146552,98,622.7566667,995.1108955,1,2.458333333,22.14893617,0.659259259,3.787234043,0.05907173,1,0.418410042,2.692307692,0.04,-1.271980223,0.909810185,0.441441441,0.491596639,0.090909091,0.530292567,0,1.75,0.155596789,1,0.166666667,-0.655646375,-0.230024766,-0.853725399,-0.018558904,-1.114488672,-0.57152811,0.52786369,-0.6298832
AQQFRNNOX37EY_CC.txt,competition,0.37532,4,328,-0.454479167,1,0.304878049,12.93442623,7,1.998697917,8.379068323,151,632.6972671,551.7530042,0.5,2.228571429,16.82043344,0.650887574,3.414507772,0.039877301,0,0,3.8,0.318181818,-1.380507799,1.043897436,0.476340694,0.495412844,0.5,0.714087871,1,5.222222222,0.101582072,1,0.444444444,-0.655646375,-0.349979217,1.169184901,1.053802459,0.172315533,1.485852308,0.52786369,-0.685765683
AR2BJXE0VOYRV_CC.txt,competition,0.27965,4,162,-0.50049505,1,0.617283951,13.80412371,2.5,1.716831683,8.36537037,76,624.2467284,900.9118162,0.4,1.366197183,22.91358025,0.581395349,4.742574257,0.0875,0,0,1.75,0.3125,-1.336987723,0.64354902,0.513513514,0.540372671,0.25,0.681313198,0.5,0.923076923,0.154709821,0.666666667,0.307692308,-0.655646375,-0.466693503,-1.693424014,-0.930810757,0.146032768,-0.481849257,-0.349624001,-0.531993894
AZBH4LJ5SL456_CC.txt,competition,0.41912,4.5,266,-0.483006135,1,0.37593985,13.60402685,4,1.955031447,8.368007663,118,619.3860377,967.7325633,0.333333333,2.771186441,19.66792453,0.609756098,3.26993865,0.056818182,1,0.37593985,2,0.32,-1.33403043,0.877757813,0.485596708,0.566037736,0.2,0.699177051,1,1.80952381,0.132651842,1,0.476190476,-0.655646375,-0.444222279,-0.090363021,-0.688784756,0.180726018,1.181017706,0.52786369,-0.65078779
AZIDXMX2VZOTZ_CC.txt,competition,-0.15036,5,178,-0.512990654,1,0.561797753,13.12244898,3,1.773113208,8.428587571,69,623.9012921,994.5254033,0.75,2.013157895,20.52808989,0.56122449,4.018691589,0.045454545,0,0,1.928571429,0.375,-1.289325037,0.818719298,0.428571429,0.604519774,0.3,0.679657812,1,2,0.131840634,1,0.090909091,-0.655646375,0.071952705,-1.960600846,-0.757935041,0.43514319,-0.088949252,0.52786369,-0.559305196
AZJKB1D4AFMQY_II.txt,image,0.68819,4.5,343,-0.503571429,3,0.874635569,12.65405405,12,2.001630435,8.312568807,168,627.2371091,876.4441128,0.833333333,2.333333333,17.41297935,0.716763006,2.326530612,0.038123167,0,0,3.705882353,0.571428571,-1.373608249,0.887060127,0.52173913,0.5,0.357142857,0.685985903,1,3.733333333,0.105995098,1,0.866666667,-0.301721206,-0.9165926,1.818042922,0.962686787,1.343775942,1.506324148,0.52786369,-0.405320811
FYP_101.txt,Thinking,0.30111,2,366,-0.556095238,0,0,13.83009709,0,1.728333333,8.458797814,153,619.2562022,954.6142553,0,1.790849673,21.33333333,0.629411765,4.523809524,0.07967033,0,0,2.166666667,0,-1.25714879,0.846341667,0.452662722,0.671232877,0.173913043,0.738533169,0,1.791666667,0.141306338,0,0.5,-0.832608959,0.329361015,1.245521139,-0.527434087,-1.299519342,-0.401556508,-2.104599387,-0.835832128
FYP_102.txt,Thinking,-0.22661,2.5,232,-0.486015625,0,0,13.272,0,1.9824,8.468044444,103,625.0850877,875.9494137,0,1.666666667,18.28508772,0.571428571,2.9296875,0.056521739,0,0,4.125,0,-1.319599923,0.9108,0.459821429,0.614718615,1.857142857,0.809195036,0,5.75,0.128028489,0,2.125,-0.832608959,0.408147518,-0.662884805,1.368436261,-1.299519342,1.372076932,-2.104599387,-0.835832128
FYP_104.txt,Thinking,0.34071,3,244,-0.448424658,3,1.229508197,13.13571429,0,1.997222222,8.228284519,112,636.1797095,802.9450146,0,2.522522523,15.5560166,0.676923077,2.369863014,0.053719008,1,0.409836066,2.5,0,-1.408154743,0.899122271,0.49122807,0.555555556,0.9,0.643723221,0,3.545454545,0.122309017,1,0.909090909,-0.301721206,-1.634742272,-0.319371735,-0.204732752,-1.299519342,1.475550516,0.52786369,-0.230646137
FYP_112.txt,Thinking,-0.61029,1,245,-0.509179104,1,0.408163265,14.04511278,5,1.765037594,8.542958333,103,625.3296681,1054.388137,0.727272727,2.333333333,19.73029046,0.554455446,3.895522388,0.094650206,0,0,3.2,0.588235294,-1.233591459,0.822566667,0.432773109,0.676229508,3.2,0.831787215,0.5,11.5,0.16909753,1,4.833333333,-0.655646375,1.046456104,-0.662884805,0.472940054,1.421519923,-0.145324923,0.52786369,-0.634926847
FYP_113.txt,Thinking,-0.63619,2.5,321,-0.553246073,2,0.62305296,13.46031746,0,1.736315789,8.401410658,137,618.4144688,968.9112292,0,1.343283582,20.9625,0.604938272,4.863874346,0.068965517,2,0.62305296,2.3,0,-1.357862819,0.820745928,0.447712418,0.603125,0.333333333,0.75501146,0,2.1875,0.122153947,0,0.5,-0.47868379,-0.159609922,0.634831237,-0.398353553,-1.299519342,-0.34583117,-2.104599387,-0.529154284
FYP_114.txt,Thinking,-1.13946,1.5,346,-0.560617978,1,0.289017341,13.90419162,0,1.633630952,8.532612613,138,619.6080466,980.3274973,0,1.333333333,20.91860465,0.593548387,3.74301676,0.159883721,0,0,2.590909091,0,-1.146941469,0.859430303,0.423312883,0.692753623,0.733333333,0.792651711,0,3.875,0.159004746,0,1.25,-0.655646375,0.958304735,0.672999356,-0.116723296,-1.299519342,-1.062671608,-2.104599387,-0.693572608
FYP_118.txt,Thinking,0.19566,5,383,-0.518652174,1,0.261096606,13.25675676,5,1.819555556,8.326756032,166,624.7715344,820.0222222,0.727272727,2.079268293,18.89973615,0.651685393,3.502164502,0.060367454,1,0.261096606,2.708333333,0.285714286,-1.382287966,0.769930939,0.462395543,0.497382199,0.631578947,0.668608029,1,3.5,0.122246125,1,1.05,-0.655646375,-0.795709442,1.741706685,-0.003044417,0.022128303,0.23526369,0.52786369,-0.707315695
FYP_119.txt,Thinking,-0.75302,1,362,-0.490776699,4,1.104972376,12.26395939,0,1.88592233,8.325738162,160,622.4478552,716.9435173,0,2.210191083,19.16111111,0.681564246,3.202898551,0.066666667,1,0.276243094,3.352941176,0,-1.302986735,0.753235632,0.465116279,0.48199446,0.466666667,0.717560759,0,3.5625,0.14547245,0,0.75,-0.124758622,-0.804382268,1.512697971,0.621003019,-1.299519342,0.698568582,-2.104599387,-0.291944902
FYP_128.txt,Thinking,-0.73927,2,321,-0.520561224,14,4.361370717,13.54871795,0,1.691494845,8.357405063,142,627.9914151,886.072925,0,1.828125,20.08777429,0.63125,3.695431472,0.053291536,0,0,2.6,0,-1.36312017,0.734875817,0.45659164,0.596875,0.571428571,0.728480185,0,3.666666667,0.108065207,0,1.4,1.644867221,-0.534562411,0.825671832,-0.107922351,-1.299519342,-0.658725128,-2.104599387,1.31091278
FYP_129.txt,Thinking,0.33097,3,375,-0.529220183,1,0.266666667,14.13551402,5.5,1.752073733,8.39884097,157,625.038414,969.4315552,0.8,2.111111111,22.38172043,0.611111111,4.330275229,0.107238606,0,0,2.904761905,0.34375,-1.223882754,0.749548649,0.443502825,0.622994652,0.875,0.801619604,1,4,0.155895459,1,1.352941176,-0.655646375,-0.181505113,1.398193615,0.187118871,0.290587979,-0.235825333,0.52786369,-0.704574011
FYP_130.txt,Thinking,0.85875,3.5,361,-0.485,0,0,12.90045249,8,1.862610619,8.185577465,180,631.5470028,756.8273167,0.75,2.182352941,18.06162465,0.616352201,3.723684211,0.036211699,0,0,2.944444444,0.421052632,-1.3979514,0.976315789,0.517241379,0.475,0.6,0.803699758,1,3.5,0.089778922,1,0.6875,-0.832608959,-1.998630459,2.276060349,0.225535696,0.648171924,0.535830074,0.52786369,-0.835832128
FYP_14.txt,Thinking,0.46964,1.5,303,-0.425220126,3,0.99009901,12.46451613,3,2.127672956,8.332760943,128,637.6947811,852.5475438,0,2.966666667,16.51170569,0.675159236,2.527950311,0.066445183,2,0.660066007,3,0.166666667,-1.376350425,0.976489362,0.44137931,0.546357616,0.444444444,0.613807393,1,3.9,0.131105796,1,0.4,-0.301721206,-0.744544213,0.291318167,0.279319252,-0.528558215,2.386224029,0.52786369,-0.348487634
FYP_20.txt,Thinking,-0.0415,2,284,-0.495506329,0,0,13.43949045,0,1.74335443,8.45455516,116,627.9917438,1109.735682,0,2.285714286,21.14590747,0.630769231,3.740506329,0.092198582,0,0,4.076923077,0,-1.300084449,0.788460432,0.42962963,0.667844523,1.333333333,0.778548707,0,4.8,0.14347563,0,2,-0.832608959,0.29321121,-0.166699259,1.321892799,-1.299519342,-0.296694582,-2.104599387,-0.835832128
FYP_21.txt,Thinking,-0.71289,3,225,-0.518759124,2,0.888888889,14.04411765,0,1.71459854,8.343169643,100,621.9365179,979.8901785,0,1.717391304,19.90625,0.605504587,3.97810219,0.089686099,0,0,2.2,0,-1.288892382,0.843847222,0.465116279,0.647321429,0.3,0.802089215,0,3.818181818,0.136091098,0,0.272727273,-0.47868379,-0.655856218,-0.777389161,-0.495163954,-1.299519342,-0.497438776,-2.104599387,-0.398305071
FYP_24.txt,Thinking,-1.59567,1.5,299,-0.522228916,5,1.672240803,13.71069182,0,1.789308176,8.418175439,127,616.7965411,1243.277624,0,1.245762712,21.66780822,0.585185185,3.65060241,0.084175084,3,1.003344482,6.125,0,-1.230085523,0.888982143,0.447183099,0.597315436,2,0.781797336,0,8.142857143,0.13166015,1,1.428571429,0.052203962,-0.016764532,0.253150048,3.304644277,-1.299519342,0.02410744,0.52786369,-0.012725206
FYP_25.txt,Thinking,-0.3978,3.5,199,-0.498968254,2,1.005025126,14.19327731,0,1.845934959,8.25244898,95,630.9982412,1031.726433,0,1.464285714,18.1959799,0.584158416,3.833333333,0.035532995,1,0.502512563,4.25,0,-1.384937392,0.74281383,0.497382199,0.595959596,0.833333333,0.835896585,0,5.428571429,0.112164462,0,2.428571429,-0.47868379,-1.428847435,-0.968229756,1.489449262,-1.299519342,0.419417683,-2.104599387,-0.341140732
FYP_27.txt,Thinking,0.13159,3.5,273,-0.503095238,2,0.732600733,13.06626506,0,1.91686747,8.217174721,127,626.9087085,687.2890479,0,2.032258065,18.31365314,0.65,3.80952381,0.033210332,2,0.732600733,3.2,0,-1.490315441,0.868286792,0.49609375,0.529411765,0.416666667,0.713242992,0,2.923076923,0.084422412,0,1,-0.47868379,-1.729404017,0.253150048,0.472940054,-1.299519342,0.914595878,-2.104599387,-0.475232905
FYP_3.txt,Thinking,1.01605,3,271,-0.465030303,0,0,13.40740741,9,2.03803681,8.381086142,121,633.8273606,876.702481,1,2.186915888,20.11895911,0.542553191,4.333333333,0.07063197,0,0,2.705882353,1,-1.381062038,0.727964981,0.47265625,0.581481481,0.923076923,0.823446185,1,3.714285714,0.131441039,1,0.928571429,-0.832608959,-0.332786261,0.024141335,-0.00541722,3.326247409,1.760476197,0.52786369,-0.835832128
FYP_31.txt,Thinking,0.27478,3,304,-0.506791444,2,0.657894737,13.65384615,4,1.741176471,8.39,135,627.3386333,962.3477196,0.166666667,2.323076923,19.73,0.68,4.037433155,0.092715232,2,0.657894737,2.6,0.181818182,-1.275327873,0.78364966,0.49270073,0.594059406,0.75,0.769122642,1,4.235294118,0.146532667,1,1,-0.47868379,-0.256835164,0.558494999,-0.107922351,-0.458470841,-0.311898863,0.52786369,-0.512004536
FYP_32.txt,Thinking,-0.50345,3.5,335,-0.556020408,4,1.194029851,13.96410256,0,1.646173469,8.42,141,615.1249254,1263.407204,0,1.207407407,21.4358209,0.568,4.382653061,0.069069069,3,0.895522388,2.476190476,0,-1.341034601,0.72102719,0.449044586,0.688622754,0.875,0.833408209,0,4.294117647,0.12644069,0,0.588235294,-0.124758622,-0.001218243,0.787503713,-0.227782847,-1.299519342,-0.975112591,-2.104599387,-0.248109215
FYP_33.txt,Thinking,-0.50672,4.5,284,-0.492918919,1,0.352112676,13.31521739,0,1.942162162,8.119788732,137,630.8479577,808.8054547,0,2.007462687,16.8028169,0.617647059,3.183783784,0.046099291,0,0,3.307692308,0,-1.404964039,0.818007491,0.501831502,0.466431095,0.777777778,0.802969793,0,4.5,0.102582618,0,1.1,-0.655646375,-2.55918757,0.634831237,0.577197409,-1.299519342,1.091177529,-2.104599387,-0.662515953
FYP_37.txt,Thinking,-0.39515,2,237,-0.549512195,10,4.219409283,13.71311475,1.5,1.680833333,8.531528384,88,616.470431,1527.404689,0.777777778,1.384615385,23.67381974,0.62037037,4.338709677,0.09787234,2,0.843881857,2.928571429,0.214285714,-1.244073568,0.7870625,0.391111111,0.68220339,0.75,0.726582927,1,3.230769231,0.126259248,1,0.615384615,0.937016884,0.949066492,-1.235406588,0.210168967,-0.308283611,-0.733152894,0.52786369,1.241036816
FYP_38.txt,Thinking,0.204,2.5,358,-0.488899083,7,1.955307263,13.38967136,10,1.819158879,8.336695402,160,628.4191477,883.2718976,0.5,2.220689655,20.4039548,0.602484472,4.118181818,0.050561798,4,1.117318436,3.923076923,0.303030303,-1.371366466,0.822345133,0.469208211,0.56302521,1.1,0.829613177,1,6.727272727,0.105357118,1,1.727272727,0.406129131,-0.711020403,1.512697971,1.172953721,0.102228158,0.232494497,0.52786369,0.126605184
FYP_4.txt,Thinking,-0.33035,2.5,316,-0.556785714,4,1.265822785,14.41463415,4,1.491358025,8.585895765,120,618.8819808,1356.960912,1,1.571428571,23.22364217,0.598360656,4.898809524,0.098726115,2,0.632911392,5,0.666666667,-1.265786374,0.688423841,0.394736842,0.720634921,1.555555556,0.82938311,1,5.7,0.141145595,1,2.7,-0.124758622,1.412307242,-0.014026784,2.215527268,1.78432516,-2.055875572,0.52786369,-0.212771445
FYP_40.txt,Thinking,-0.6404,1.5,154,-0.554505495,2,1.298701299,14.31868132,0,1.674444444,8.569078947,67,619.7871895,1374.280055,0,1.482142857,21.25490196,0.586206897,5.10989011,0.072368421,1,0.649350649,2.727272727,0,-1.333878307,0.629761589,0.468531469,0.718954248,0.375,0.809840325,0,2.555555556,0.128447783,1,0.888888889,-0.47868379,1.269018468,-2.036937084,0.015290886,-1.299519342,-0.777753578,0.52786369,-0.196588051
FYP_41.txt,Thinking,0.2691,3,290,-0.526705882,1,0.344827586,13.39285714,7,1.783431953,8.416153846,125,626.576446,1041.117951,0.666666667,1.860869565,21.40069686,0.638297872,4.147058824,0.052083333,1,0.344827586,2.75,0.388888889,-1.319311796,0.884053763,0.457875458,0.598615917,0.25,0.762586421,1,3,0.139473199,1,0.461538462,-0.655646375,-0.033989644,0.176813811,0.03729325,0.499389951,-0.016914335,0.52786369,-0.666101805
FYP_43.txt,Thinking,0.6381,3,273,-0.484642857,0,0,13.45783133,2,1.826488095,8.280555556,124,621.3885185,805.0519476,0.666666667,1.587301587,18.57037037,0.604651163,3.81547619,0.066420664,0,0,3.692307692,0.166666667,-1.333986978,0.759521073,0.482490272,0.617647059,1.3,0.812476915,1,5.363636364,0.139610487,1,1.727272727,-0.832608959,-1.189363555,0.138645692,0.949545104,-0.528558215,0.283659582,0.52786369,-0.835832128
FYP_45.txt,Thinking,0.40959,2,246,-0.455,2,0.81300813,12.39259259,2,2.030208333,8.212310924,120,642.0091597,614.3859429,0.5,2.536363636,16.175,0.699300699,2.965753425,0.036885246,1,0.406504065,2.266666667,0.2,-1.47789727,1.032768559,0.528634361,0.416326531,0,0.705300314,0,2.333333333,0.119849068,1,0.25,-0.47868379,-1.770846311,-0.014026784,-0.430623686,-0.374365992,1.705825783,0.52786369,-0.435654942
FYP_46.txt,Thinking,1.26045,3,206,-0.469918033,1,0.485436893,13.16666667,3,1.90204918,8.279847716,93,629.9633503,951.9623657,0.666666667,2.358024691,19.54545455,0.642857143,3.81300813,0.068627451,1,0.485436893,2.727272727,0.375,-1.33836198,0.748119171,0.492063492,0.551219512,1,0.655388356,1,3.5,0.137269787,1,1.1,-0.655646375,-1.195394751,-1.044565993,0.015290886,0.43514319,0.811149743,0.52786369,-0.596891381
FYP_47.txt,Thinking,-0.2186,3,293,-0.523675676,3,1.023890785,13.47457627,5.5,1.656318681,8.495886525,122,624.7259649,1316.793613,0.727272727,1.322580645,22.25874126,0.603174603,3.306451613,0.054982818,2,0.682593857,2.647058824,0.366666667,-1.365681862,0.788307692,0.453531599,0.561643836,0.384615385,0.691157534,1,3.642857143,0.102618575,1,0.428571429,-0.301721206,0.645377751,0.062309454,-0.062364515,0.396595135,-0.904289104,0.52786369,-0.331854716
FYP_5.txt,Thinking,-0.53064,2.5,364,-0.513217822,4,1.098901099,13.32474227,0,1.747277228,8.268662953,149,622.2269638,1228.769767,0,1.911764706,20.13611111,0.591836735,3.310344828,0.063535912,0,0,3.1,0,-1.340699652,0.720917847,0.446107784,0.639118457,0.529411765,0.69885131,0,3.388888889,0.131549359,0,0.888888889,-0.124758622,-1.29069524,1.092848664,0.376129653,-1.299519342,-0.269309622,-2.104599387,-0.294933294
FYP_56.txt,Thinking,0.05412,2,251,-0.530067568,10,3.984063745,13.95862069,0,1.962837838,8.300495868,107,624.961405,945.5799266,0,1.415841584,19.3744856,0.594059406,3.711409396,0.024096386,9,3.585657371,2.6,0,-1.420076635,0.81241841,0.467248908,0.524,0.538461538,0.80237201,0,2.571428571,0.099845498,0,0.142857143,0.937016884,-1.01946085,-0.510212329,-0.107922351,-1.299519342,1.235513938,-2.104599387,1.12519552
FYP_57.txt,Thinking,-1.68483,1,316,-0.568333333,39,12.34177215,13.63758389,0,1.406551724,8.900035088,104,603.2296897,1677.375251,0,1.588888889,26.33108108,0.538461538,5.032051282,0.108280255,31,9.810126582,7.666666667,0,-1.180370055,0.811882759,0.35016835,0.577777778,1.5,0.715170619,0,11.6,0.188003559,0,3.4,6.068931826,4.088951454,-0.624716686,4.797137956,-1.299519342,-2.64790637,-2.104599387,5.239009532
FYP_59.txt,Thinking,-1.53097,3,264,-0.558219178,12,4.545454545,14.01388889,0,1.706597222,8.445195313,114,618.0442248,1234.123374,0,1.098039216,21.8875969,0.572649573,3.424657534,0.103053435,11,4.166666667,2.764705882,0,-1.205115535,0.838572581,0.447058824,0.657794677,0.909090909,0.867787192,0,3.916666667,0.142091997,0,0.833333333,1.290942052,0.213460034,-0.243035497,0.051530074,-1.299519342,-0.553295789,-2.104599387,1.401522143
FYP_62.txt,Thinking,-0.18237,1,325,-0.596804124,6,1.846153846,13.98913043,5,1.464835165,8.664019608,127,617.2222013,1068.449193,0.833333333,0.933884298,25.0345912,0.601449275,5.407216495,0.058823529,4,1.230769231,3,0.3125,-1.25666146,0.735883721,0.419141914,0.608024691,0.714285714,0.785344732,1,3.933333333,0.135733335,1,1.2,0.229166547,2.077966448,0.253150048,0.279319252,0.146032768,-2.241031036,0.52786369,0.072877914
FYP_65.txt,Thinking,0.37625,3,330,-0.542935323,0,0,13.755,0,1.630348259,8.462,141,618.7600606,1109.114351,0,1.511450382,21.11515152,0.638297872,4.751243781,0.073170732,0,0,2.24,0,-1.241620981,0.755551402,0.463815789,0.580547112,0.125,0.700612361,0,2.16,0.154538673,0,0.12,-0.832608959,0.356645446,0.787503713,-0.456439794,-1.299519342,-1.08558801,-2.104599387,-0.835832128
FYP_66.txt,Thinking,1.41301,2,301,-0.504022989,3,0.996677741,13.81871345,4,1.843235294,8.491326531,122,632.9715101,1156.225728,0.4,2.236842105,20.04013378,0.597014925,3.6,0.086956522,3,0.996677741,3.071428571,0.4,-1.29985439,0.797202749,0.442028986,0.676666667,1.2,0.721028291,1,4.636363636,0.131337441,1,1.454545455,-0.301721206,0.60652403,0.062309454,0.348469538,0.550787358,0.400571385,0.52786369,-0.345249464
FYP_67.txt,Thinking,0.15106,2,302,-0.529186047,5,1.655629139,13.25301205,7,1.696176471,8.432275862,129,622.1753425,811.212251,0.571428571,1.968253968,18.78424658,0.655405405,3.918604651,0.046666667,5,1.655629139,3.066666667,0.304347826,-1.429692142,0.802611307,0.455830389,0.50166113,0.333333333,0.69819879,1,3.846153846,0.110844912,1,0.538461538,0.052203962,0.103379025,0.329486286,0.34385952,0.108322712,-0.626042807,0.52786369,-0.020901765
FYP_68.txt,Thinking,-2.66229,1,180,-0.528453608,4,2.222222222,13.67010309,3,1.766145833,8.512342857,81,614.944375,907.9026413,0.857142857,1.637681159,22.10227273,0.572916667,3.762886598,0.078651685,2,1.111111111,2.8,0.25,-1.293187928,0.81675,0.479289941,0.69273743,0.444444444,0.754282302,1,3.9,0.120185705,1,0.8,-0.124758622,0.785594981,-1.50258342,0.085698451,-0.143077654,-0.137588333,0.52786369,0.257985515
FYP_7.txt,Thinking,-0.69671,2,326,-0.498913043,1,0.306748466,13.68478261,0,1.804891304,8.474598765,140,625.149537,746.9087486,0,1.784172662,18.43076923,0.668965517,4.183783784,0.052469136,0,0,3.75,0,-1.224527366,0.916674051,0.451612903,0.676923077,0.5,0.806161342,0,5.636363636,0.169769148,0,0.636363636,-0.655646375,0.463994029,0.749335594,1.005397258,-1.299519342,0.132892891,-2.104599387,-0.684845031
FYP_72.txt,Thinking,0.33586,2.5,279,-0.54091954,2,0.716845878,14.07514451,0,1.770689655,8.34557971,130,616.3476087,1014.162594,0,1.384,21.01811594,0.603448276,3.793103448,0.097472924,0,0,2.684210526,0,-1.148435398,0.814528986,0.498084291,0.622302158,0.6875,0.831590979,0,2.294117647,0.163693101,1,0.882352941,-0.47868379,-0.635321088,0.367654405,-0.026397803,-1.299519342,-0.105868018,0.52786369,-0.482987727
FYP_73.txt,Thinking,-0.15473,2.5,386,-0.531318182,10,2.590673575,13.36792453,2.5,1.729223744,8.437253333,173,621.4906117,883.114158,1,1.472392638,20.31564987,0.685714286,4.235294118,0.096354167,7,1.813471503,4,0.277777778,-1.30289085,0.804917808,0.485955056,0.636363636,0.785714286,0.737395589,1,4.533333333,0.136758071,1,0.933333333,0.937016884,0.145789885,2.008883517,1.24742326,-0.014584132,-0.39534057,0.52786369,0.439343881
FYP_76.txt,Thinking,1.12986,3.5,447,-0.493639706,4,0.894854586,13.42696629,3.666666667,1.832472325,8.295668934,195,626.5432805,1064.600758,0.692307692,2.07486631,19.17420814,0.678947368,3.805147059,0.04494382,2,0.447427293,3.333333333,0.289473684,-1.33774762,0.814992925,0.457746479,0.571748879,0.8,0.7813889,1,3.619047619,0.125848884,1,1.142857143,-0.124758622,-1.06058905,2.848582132,0.602020588,0.039518401,0.325435351,0.52786369,-0.395368648
FYP_77.txt,Thinking,-0.0075,3,349,-0.542512077,2,0.573065903,13.95566502,2.5,1.62622549,8.387988338,145,619.2368786,1074.859751,0.777777778,1.485915493,21.37572254,0.585365854,3.77294686,0.103746398,1,0.286532951,4.235294118,0.238095238,-1.259241813,0.739247761,0.435435435,0.655172414,1.75,0.842001443,1,7.076923077,0.182976677,1,3.384615385,-0.47868379,-0.273975658,0.940176188,1.475212439,-0.198146306,-1.114368964,0.52786369,-0.55375881
FYP_78.txt,Thinking,-1.57101,1,209,-0.587326733,9,4.306220096,13.46464646,2.6,1.414851485,8.66920398,91,611.1130348,1126.266751,0.428571429,1.315789474,24.85074627,0.538461538,4.643564356,0.149758454,5,2.392344498,3.384615385,0.433333333,-1.222426412,0.693251256,0.452736318,0.701923077,1.375,0.875008131,0.2,5.222222222,0.166753485,1,1.777777778,0.760054299,2.122140221,-1.120902231,0.651666948,0.704979582,-2.589965933,0.52786369,1.283766655
